id_transacao,cpf_origem,cpf_destino,tipo_transacao,valor,data,hora
1184,468.523.917-28,109.874.632-50,Pagamento,41.26,2026-01-05,07:05:27
148,367.158.024-08,782.914.356-00,Saque Pix,160.56,2026-01-25,20:57:56
3494,635.492.107-52,341.586.027-26,Saque Pix,34.22,2026-01-29,16:38:03
193,730.458.921-32,036.295.174-80,Pix Enviado,81.37,2026-01-24,07:55:43
4986,476.018.539-93,653.817.209-12,Pix Enviado,16.66,2026-01-08,10:43:50
1249,095.126.384-60,089.647.251-58,Saque Pix,1.52,2026-01-07,10:21:13
3700,652.184.037-17,329.168.470-22,Pix Enviado,17.42,2026-01-19,18:39:58
4579,612.930.578-86,842.967.503-56,Pix Enviado,23.82,2026-01-13,12:45:43
2412,325.841.760-17,867.945.301-39,Pix Enviado,49.97,2026-01-11,09:51:33
4998,304.752.186-71,570.349.681-01,Pagamento,13.38,2026-01-03,17:13:10
2679,862.059.741-85,826.549.370-38,Saque Pix,2.14,2026-01-17,15:45:30
3115,821.476.305-35,164.753.029-61,Pagamento,64.73,2026-01-28,21:18:17
2105,603.458.791-39,921.346.750-80,Pix Enviado,41.61,2026-01-07,17:37:48
1095,874.510.369-01,890.715.642-58,Pix Recebido,12.83,2026-01-05,18:23:07
1619,648.905.137-01,810.792.435-50,Pix Recebido,43.34,2026-01-08,18:12:17
198,024.157.986-49,498.635.072-29,Pix Enviado,1.58,2026-01-23,06:33:10
4587,798.130.564-01,925.164.708-94,Pix Recebido,279.47,2026-01-18,17:35:30
2568,568.790.312-77,386.452.079-74,Pix Recebido,11.12,2026-01-14,21:15:04
946,705.261.389-12,059.243.876-74,Saque Pix,13.33,2026-01-08,19:07:00
4406,475.690.821-76,413.589.027-04,Saque Pix,13.66,2026-01-02,10:27:35
2213,743.619.025-34,873.645.201-71,Pix Enviado,11.2,2026-01-03,11:15:11
4479,786.923.540-74,304.752.186-71,Pix Recebido,21.44,2026-01-16,11:42:42
2797,304.817.652-71,641.305.897-84,Pagamento,23.68,2026-01-12,21:52:28
2039,180.645.723-71,165.270.834-08,Pix Enviado,184.74,2026-01-12,14:01:48
2492,496.081.753-48,856.047.923-65,Pagamento,9.35,2026-01-24,13:57:39
4057,826.549.370-38,659.438.017-66,Pix Enviado,6.18,2026-01-02,08:41:32
416,936.812.507-40,079.652.148-49,Pix Recebido,22.72,2026-01-30,09:18:38
2697,538.420.697-74,356.810.749-00,Pagamento,37.08,2026-01-14,12:01:57
4295,726.043.958-00,045.927.163-61,Pagamento,52.82,2026-01-22,07:16:33
5195,432.069.581-05,613.954.207-34,Pix Enviado,500,2026-01-20,13:01:52
3703,701.326.548-90,648.905.137-01,Transferência,91.13,2026-01-24,07:01:47
893,603.219.485-05,089.647.251-58,Pix Enviado,212.08,2026-01-14,11:37:40
5094,180.974.253-60,901.387.425-88,Pix Enviado,238.58,2026-01-13,22:29:00
3768,187.042.693-22,186.472.509-58,Pix Recebido,65.63,2026-01-17,18:15:22
1267,340.892.756-10,892.053.741-05,Saque Pix,7.24,2026-01-08,19:38:00
2871,853.421.096-98,790.314.562-25,Pix Enviado,147.22,2026-01-01,16:17:14
3340,187.042.693-22,089.647.251-58,Saque Pix,15.66,2026-01-31,08:02:57
4743,385.614.290-89,198.073.462-31,Pix Recebido,17.69,2026-01-26,21:47:22
1224,015.493.768-10,531.760.428-17,Saque Pix,18.9,2026-01-17,17:49:20
4788,294.357.081-88,046.157.823-90,Saque Pix,22.18,2026-01-02,10:44:43
4535,285.360.941-33,175.084.369-20,Pix Recebido,125.58,2026-01-13,08:33:53
4063,961.253.704-61,653.817.209-12,Pix Enviado,269.21,2026-01-24,10:02:57
464,310.748.562-44,189.374.560-01,Transferência,22.03,2026-01-20,20:44:34
4721,509.127.834-60,136.258.904-70,Saque Pix,16.75,2026-01-25,18:11:23
2716,358.274.160-53,945.217.380-79,Pix Enviado,16.09,2026-01-04,15:55:42
494,195.730.482-05,513.480.629-24,Pagamento,95.69,2026-01-28,20:09:53
1642,186.472.509-58,826.045.791-11,Saque Pix,15.81,2026-01-18,05:11:30
97,740.356.819-20,403.182.657-53,Transferência,10.47,2026-01-12,15:41:21
345,631.892.540-60,109.874.632-50,Transferência,37.17,2026-01-27,20:21:33
827,852.391.647-46,913.540.827-88,Pix Enviado,13.3,2026-01-15,13:56:30
1269,695.172.430-06,401.956.283-06,Pagamento,12.58,2026-01-05,20:33:27
3014,874.361.592-91,960.215.837-95,Transferência,10.46,2026-01-10,00:23:50
4252,763.298.045-83,574.190.283-97,Transferência,8.09,2026-01-03,23:34:03
5147,813.924.506-24,471.982.065-49,Pix Enviado,100,2026-01-13,21:53:00
4341,321.075.869-77,634.510.872-35,Transferência,16.16,2026-01-18,07:31:50
2115,274.351.069-25,462.178.059-01,Saque Pix,833.49,2026-01-18,22:31:46
2908,046.157.823-90,901.527.634-06,Pix Enviado,81.79,2026-01-22,18:52:41
1525,631.892.540-60,435.721.906-06,Transferência,16.19,2026-01-06,08:08:50
2865,648.905.137-01,109.276.345-70,Transferência,14.72,2026-01-16,08:31:28
5078,852.976.043-38,721.396.084-96,Pix Enviado,203.57,2026-01-03,14:40:00
4169,602.975.148-49,941.267.358-28,Pix Recebido,142.8,2026-01-02,08:28:49
3096,256.731.904-25,201.479.685-85,Pagamento,9.01,2026-01-05,16:40:59
3751,726.480.359-74,047.359.216-99,Transferência,8.0,2026-01-02,07:11:53
701,698.405.127-49,529.607.843-83,Pagamento,18.18,2026-01-27,21:20:43
2466,209.814.765-11,195.742.360-99,Pagamento,60.19,2026-01-28,11:55:49
3763,329.168.470-22,753.206.498-00,Pagamento,129.34,2026-01-05,21:39:31
4895,059.872.634-92,713.904.628-03,Saque Pix,88.77,2026-01-06,08:44:05
1123,901.527.634-06,538.164.790-57,Pix Enviado,490.86,2026-01-06,12:26:12
801,104.927.683-31,630.459.872-65,Saque Pix,135.39,2026-01-16,13:19:38
2359,521.463.087-53,215.439.087-05,Transferência,77.26,2026-01-18,08:57:01
587,924.516.087-49,420.156.983-70,Saque Pix,18.51,2026-01-28,21:21:48
5055,175.289.346-82,859.237.641-64,Pix Enviado,239.38,2026-01-12,18:15:00
708,926.317.048-78,312.689.475-55,Pagamento,10.13,2026-01-25,06:20:10
3278,068.427.953-38,426.958.073-92,Pix Recebido,4.88,2026-01-24,20:05:29
2993,369.418.702-22,403.182.657-53,Pix Recebido,51.29,2026-01-01,09:20:14
3637,812.540.796-02,698.405.127-49,Saque Pix,36.9,2026-01-03,20:58:57
4029,853.612.094-06,613.924.875-28,Pix Recebido,152.56,2026-01-11,10:21:57
575,627.453.189-00,867.945.301-39,Pix Enviado,224.95,2026-01-20,12:22:30
2322,605.432.978-29,041.837.625-53,Pagamento,14.44,2026-01-14,19:39:21
2957,605.283.497-83,059.872.634-92,Pagamento,118.81,2026-01-05,21:05:44
402,359.410.728-05,867.429.153-82,Pix Enviado,19.58,2026-01-25,23:15:03
3895,608.471.239-87,014.386.759-84,Pagamento,6.43,2026-01-21,23:38:36
1790,209.814.765-11,603.184.597-01,Pix Enviado,17.79,2026-01-05,13:42:19
3917,190.576.328-02,729.365.418-91,Pix Recebido,5.26,2026-01-20,02:58:54
4952,705.261.389-12,603.458.791-39,Transferência,929.64,2026-01-22,18:58:24
3972,813.729.654-91,286.471.950-94,Saque Pix,5.67,2026-01-30,23:37:47
2699,127.063.948-03,251.089.473-05,Transferência,40.14,2026-01-23,23:28:55
2977,291.806.534-05,398.615.420-51,Pagamento,14.94,2026-01-01,16:30:08
4051,957.634.182-55,780.351.926-12,Pagamento,45.89,2026-01-25,08:16:07
1262,238.164.507-17,104.736.958-39,Pix Enviado,61.9,2026-01-10,07:01:39
1147,710.385.264-26,657.039.128-30,Pix Recebido,489.95,2026-01-11,07:13:39
3563,059.412.638-05,521.463.087-53,Pix Recebido,56.91,2026-01-05,06:36:19
2991,842.063.951-60,842.063.951-60,Pix Recebido,28.87,2026-01-03,07:23:26
241,362.504.978-38,908.617.235-03,Saque Pix,140.49,2026-01-30,15:16:30
2198,705.924.186-85,059.412.638-05,Pix Enviado,44.13,2026-01-08,23:35:21
477,509.127.834-60,136.258.904-70,Transferência,21.36,2026-01-26,09:30:33
1169,760.481.293-78,042.167.385-08,Pagamento,8.11,2026-01-07,19:42:14
1222,039.856.271-77,230.541.986-42,Pix Recebido,116.74,2026-01-03,15:08:32
1939,548.190.372-50,369.418.702-22,Pix Enviado,2.66,2026-01-16,01:34:27
4780,063.418.279-03,195.730.482-05,Transferência,302.6,2026-01-04,14:03:44
2958,924.516.087-49,103.426.978-03,Pix Enviado,62.57,2026-01-01,15:50:17
1916,761.540.389-84,059.872.634-92,Pagamento,24.65,2026-01-04,06:22:30
4855,729.365.418-91,705.924.186-85,Transferência,13.25,2026-01-21,20:24:27
94,853.612.094-06,109.867.534-75,Transferência,27.58,2026-01-29,13:32:17
1644,462.178.059-01,107.563.284-62,Pix Recebido,16.37,2026-01-16,07:23:36
4978,185.324.697-28,251.089.473-05,Transferência,30.66,2026-01-11,11:44:43
877,397.614.280-87,617.945.023-43,Pagamento,277.47,2026-01-18,13:15:30
1085,829.361.705-59,509.127.834-60,Pix Recebido,52.44,2026-01-01,10:03:40
1641,694.378.510-93,741.609.852-11,Pix Recebido,122.21,2026-01-11,16:41:08
895,617.945.023-43,285.793.146-82,Saque Pix,43.13,2026-01-05,10:12:52
4163,439.675.218-00,397.614.280-87,Pix Recebido,40.08,2026-01-15,23:00:43
2372,856.047.923-65,524.963.071-52,Saque Pix,4.06,2026-01-14,08:13:19
4209,906.247.813-13,465.273.108-62,Saque Pix,14.36,2026-01-24,11:20:30
3289,435.721.906-06,395.127.680-03,Pagamento,9.91,2026-01-05,13:01:50
3044,321.894.760-03,462.178.059-01,Saque Pix,130.36,2026-01-27,07:10:41
3923,109.874.632-50,503.197.648-93,Pix Recebido,11.83,2026-01-03,11:20:56
513,815.274.369-00,285.360.941-33,Pix Recebido,17.85,2026-01-30,12:59:48
5209,256.873.419-19,632.845.790-10,Pix Enviado,7925.59,2026-01-25,03:22:31
3894,048.126.935-51,358.709.642-29,Transferência,12.26,2026-01-28,09:44:37
1518,384.795.206-47,469.013.275-52,Saque Pix,86.36,2026-01-27,07:39:19
3099,149.072.865-11,479.618.503-84,Pagamento,94.1,2026-01-11,08:46:41
4649,729.835.106-03,476.018.539-93,Pagamento,3.9,2026-01-17,10:14:19
4542,874.510.369-01,126.735.894-73,Saque Pix,171.11,2026-01-08,10:57:57
713,951.380.274-41,729.365.418-91,Pagamento,61.34,2026-01-19,09:52:39
937,609.483.725-83,498.635.072-29,Transferência,56.96,2026-01-26,20:17:38
3040,056.794.832-38,194.867.250-20,Pix Enviado,10.08,2026-01-17,06:28:10
29,630.459.872-65,621.973.504-80,Pix Recebido,8.71,2026-01-27,08:49:50
1513,521.487.369-73,657.039.128-30,Pagamento,19.1,2026-01-22,11:17:36
1550,285.734.960-29,923.150.784-23,Pix Recebido,13.23,2026-01-01,18:51:15
2204,431.026.795-52,360.479.185-57,Pix Recebido,199.99,2026-01-09,12:01:41
2086,605.279.138-12,138.470.659-39,Saque Pix,27.68,2026-01-05,01:42:36
4785,024.561.793-07,046.753.921-99,Saque Pix,77.66,2026-01-20,19:30:01
3076,072.584.613-53,194.867.250-20,Pix Enviado,24.73,2026-01-05,20:56:37
4206,279.683.410-78,186.472.509-58,Transferência,26.52,2026-01-26,18:20:57
4671,479.156.832-09,359.410.728-05,Pix Recebido,1.86,2026-01-14,18:07:52
5071,852.976.043-38,650.847.391-39,Pix Enviado,196.14,2026-01-03,14:40:00
3331,784.351.690-57,763.298.045-83,Transferência,47.93,2026-01-02,10:03:31
4983,087.649.321-50,209.814.765-11,Pix Enviado,95.48,2026-01-26,23:19:52
3721,810.792.435-50,713.904.628-03,Pix Enviado,4.5,2026-01-28,14:26:26
1313,549.386.270-00,957.634.182-55,Pix Enviado,69.22,2026-01-10,14:32:33
3948,784.952.361-09,867.429.153-82,Saque Pix,3.49,2026-01-01,11:14:23
958,261.430.597-99,753.081.629-21,Transferência,200.65,2026-01-10,21:24:57
4418,617.409.532-07,760.481.293-78,Pix Enviado,45.07,2026-01-29,20:38:20
3780,932.768.045-65,238.409.176-03,Saque Pix,7.85,2026-01-18,17:28:33
1243,341.906.587-66,503.197.648-93,Pagamento,11.24,2026-01-24,09:24:49
3370,315.297.648-82,538.420.697-74,Transferência,79.19,2026-01-18,19:28:37
873,059.872.634-92,203.195.784-88,Transferência,38.55,2026-01-24,23:32:11
2929,015.493.768-10,321.075.869-77,Saque Pix,16.46,2026-01-13,12:14:15
3353,521.487.369-73,215.084.693-42,Pix Enviado,119.21,2026-01-28,23:00:10
160,469.013.275-52,634.510.872-35,Pagamento,60.57,2026-01-28,14:38:55
3352,954.731.820-97,862.059.741-85,Pix Enviado,37.5,2026-01-08,21:26:07
3820,506.924.781-67,906.432.781-50,Pix Enviado,16.24,2026-01-16,20:50:30
3411,496.081.753-48,706.384.125-44,Transferência,93.81,2026-01-03,11:33:26
22,347.509.162-34,513.409.276-16,Pix Recebido,68.68,2026-01-11,06:45:46
4320,865.124.307-35,617.945.023-43,Pix Enviado,27.01,2026-01-31,22:29:09
3799,236.174.085-08,619.423.580-24,Pix Recebido,16.85,2026-01-01,15:22:01
2511,701.326.548-90,467.935.201-99,Transferência,15.36,2026-01-02,16:21:01
4767,906.247.813-13,285.793.146-82,Transferência,218.4,2026-01-05,22:12:57
2966,790.138.246-50,904.586.321-98,Saque Pix,6.24,2026-01-23,08:05:51
2182,904.586.321-98,204.563.198-24,Pix Enviado,19.3,2026-01-30,10:57:34
1245,274.351.069-25,635.092.714-16,Pix Recebido,19.42,2026-01-21,16:16:48
3460,160.592.478-49,145.370.268-71,Pagamento,3.61,2026-01-16,16:20:22
3192,215.084.693-42,341.586.027-26,Transferência,101.85,2026-01-26,15:42:34
2036,829.361.705-59,350.276.184-17,Pix Recebido,15.93,2026-01-04,23:35:23
4834,285.734.960-29,361.479.205-61,Saque Pix,100.98,2026-01-19,15:22:13
4720,695.172.430-06,381.462.795-46,Pix Recebido,9.08,2026-01-10,20:49:40
4711,729.835.106-03,365.182.970-77,Pagamento,3.18,2026-01-28,19:26:24
1883,798.130.564-01,031.794.582-32,Pix Enviado,3.05,2026-01-19,07:12:35
1693,350.276.184-17,874.361.592-91,Pix Enviado,7.51,2026-01-30,18:29:04
5144,841.670.395-75,096.458.273-29,Pix Enviado,1000,2026-01-10,23:16:33
2763,986.751.340-10,809.352.671-40,Saque Pix,32.53,2026-01-05,09:27:33
1963,291.806.534-05,603.219.485-05,Saque Pix,4.0,2026-01-30,10:14:11
2364,247.159.863-37,391.256.840-51,Pix Enviado,57.28,2026-01-05,23:30:52
4190,503.197.648-93,413.589.027-04,Pix Recebido,420.75,2026-01-06,08:45:09
5049,827.134.059-04,760.324.581-80,Pix Enviado,278.15,2026-01-09,11:37:00
363,825.074.691-02,695.172.430-06,Pagamento,82.18,2026-01-12,09:44:32
4318,612.930.578-86,426.958.073-92,Pix Enviado,25.69,2026-01-28,08:34:59
3009,209.851.367-40,164.728.503-80,Pagamento,30.86,2026-01-13,17:49:55
2257,407.821.356-17,190.576.328-02,Transferência,114.3,2026-01-15,21:45:45
3078,608.231.759-95,657.413.290-80,Pagamento,150.8,2026-01-08,10:16:29
254,261.430.597-99,813.729.654-91,Pix Recebido,146.85,2026-01-05,21:44:20
673,513.409.276-16,657.413.290-80,Saque Pix,46.27,2026-01-20,08:41:58
1623,387.596.024-65,635.492.107-52,Pix Enviado,75.34,2026-01-07,19:01:50
90,635.492.107-52,175.084.369-20,Pix Enviado,47.61,2026-01-01,10:29:02
710,659.438.017-66,430.187.562-07,Pix Recebido,29.9,2026-01-24,06:12:05
4824,301.274.698-69,736.425.198-73,Saque Pix,98.19,2026-01-18,16:00:01
2504,543.612.807-62,256.731.904-25,Saque Pix,21.22,2026-01-12,12:23:40
2761,097.213.685-12,852.091.463-24,Pagamento,13.04,2026-01-31,14:23:23
39,109.874.632-50,730.458.921-32,Pix Recebido,10.12,2026-01-07,09:27:37
1012,209.814.765-11,426.789.013-78,Saque Pix,131.81,2026-01-14,13:35:33
829,718.693.240-13,085.721.436-53,Transferência,13.17,2026-01-22,08:59:46
4314,825.074.691-02,175.084.369-20,Pix Recebido,22.35,2026-01-13,16:05:17
2280,236.174.085-08,358.274.160-53,Pagamento,159.36,2026-01-30,23:29:50
282,954.867.201-49,835.460.719-48,Pix Recebido,52.08,2026-01-28,00:37:25
3942,862.059.741-85,364.751.092-07,Transferência,39.75,2026-01-31,18:42:24
613,204.563.198-24,047.359.216-99,Pix Enviado,497.24,2026-01-24,21:08:30
4351,014.386.759-84,014.386.759-84,Saque Pix,19.94,2026-01-25,19:02:24
2943,729.835.106-03,285.734.960-29,Saque Pix,315.2,2026-01-17,10:39:57
3719,925.164.708-94,826.045.791-11,Pagamento,26.49,2026-01-07,08:11:10
538,698.405.127-49,874.510.369-01,Pagamento,140.93,2026-01-22,17:07:16
3611,046.157.823-90,137.058.694-93,Pix Enviado,27.1,2026-01-30,16:43:43
668,780.351.926-12,093.587.412-79,Pix Recebido,247.09,2026-01-15,04:46:55
782,015.493.768-10,062.834.975-00,Saque Pix,38.06,2026-01-10,18:05:38
3503,923.570.146-52,063.418.279-03,Saque Pix,72.04,2026-01-01,19:23:08
1227,046.157.823-90,586.142.937-55,Transferência,15.08,2026-01-31,23:36:37
4884,723.504.691-07,631.892.540-60,Pix Recebido,17.39,2026-01-29,06:23:25
3275,940.627.158-30,706.384.125-44,Saque Pix,7.96,2026-01-14,01:44:47
3710,379.206.814-13,574.190.283-97,Pagamento,1081.23,2026-01-24,08:51:53
4281,587.623.149-55,932.768.045-65,Pagamento,5.38,2026-01-27,17:41:29
2319,152.068.479-76,147.529.380-14,Saque Pix,37.46,2026-01-24,19:45:04
3051,920.863.174-50,684.512.790-58,Saque Pix,128.8,2026-01-20,17:26:03
677,694.378.510-93,394.761.058-01,Pix Enviado,129.39,2026-01-08,23:08:21
4426,908.216.743-31,364.751.092-07,Transferência,255.81,2026-01-16,13:14:23
3461,315.297.648-82,301.274.698-69,Pagamento,14.8,2026-01-09,08:40:26
155,726.480.359-74,164.728.503-80,Pagamento,140.72,2026-01-05,08:17:04
1586,392.061.754-16,706.384.125-44,Pagamento,44.5,2026-01-12,12:49:21
3042,513.480.629-24,309.821.576-30,Transferência,175.89,2026-01-25,11:52:17
4060,164.723.850-17,456.201.389-33,Pix Enviado,13.82,2026-01-20,23:45:56
4641,936.812.507-40,145.370.268-71,Saque Pix,5.55,2026-01-13,13:23:03
3686,465.902.381-89,624.158.397-28,Pix Recebido,31.13,2026-01-17,16:17:59
2398,701.326.548-90,145.370.268-71,Pagamento,7.55,2026-01-29,16:18:11
1502,538.164.790-57,960.215.837-95,Pix Enviado,37.19,2026-01-01,12:31:38
1151,780.364.952-10,362.794.051-25,Pix Recebido,1.56,2026-01-07,21:16:12
3507,405.179.628-02,476.018.539-93,Pix Enviado,100.57,2026-01-19,06:31:42
3976,274.083.165-07,304.752.186-71,Pagamento,19.17,2026-01-29,10:40:29
2903,605.283.497-83,321.894.760-03,Pix Recebido,33.36,2026-01-25,22:24:27
4935,312.689.475-55,701.326.548-90,Saque Pix,22.79,2026-01-25,07:06:37
4516,570.349.681-01,352.987.164-82,Saque Pix,14.2,2026-01-04,19:27:38
3636,837.149.560-93,954.867.201-49,Pagamento,92.89,2026-01-21,13:09:52
1062,608.471.239-87,637.541.089-48,Saque Pix,87.71,2026-01-20,06:44:34
4220,965.408.173-39,405.623.871-53,Saque Pix,68.63,2026-01-29,16:07:30
5205,263.758.409-29,154.863.097-75,Pix Enviado,15533.7,2026-01-18,05:40:59
692,631.892.540-60,048.126.935-51,Pix Recebido,14.69,2026-01-09,07:05:43
4776,936.807.412-78,435.721.906-06,Pix Recebido,41.65,2026-01-09,20:34:00
4231,790.314.562-25,079.652.148-49,Transferência,84.72,2026-01-20,11:10:48
3412,549.318.267-09,209.851.367-40,Pagamento,356.54,2026-01-28,07:59:05
2299,607.128.395-77,736.425.198-73,Pix Recebido,30.82,2026-01-03,10:26:21
3135,468.523.917-28,149.072.865-11,Pix Recebido,42.56,2026-01-27,13:23:04
2408,435.890.261-89,625.790.143-06,Pagamento,22.02,2026-01-11,15:45:36
793,607.128.395-77,175.602.348-44,Saque Pix,43.93,2026-01-06,13:13:32
4991,195.364.028-15,920.863.174-50,Transferência,834.65,2026-01-15,23:59:45
1304,906.247.813-13,538.294.706-65,Saque Pix,13.39,2026-01-29,02:59:49
821,534.106.978-10,708.263.914-78,Pagamento,14.98,2026-01-09,11:49:37
3795,741.692.835-46,267.940.315-07,Pix Enviado,10.07,2026-01-01,14:41:52
2496,936.812.507-40,059.243.876-74,Pix Enviado,20.61,2026-01-28,11:33:24
347,352.609.174-99,506.924.781-67,Pix Enviado,28.25,2026-01-21,13:20:28
4642,761.540.389-84,059.412.638-05,Pix Enviado,9.76,2026-01-15,12:02:59
3945,710.385.264-26,753.081.629-21,Pix Recebido,17.48,2026-01-24,15:43:56
4413,526.831.497-19,309.821.576-30,Pix Enviado,14.35,2026-01-09,19:16:00
4424,920.863.174-50,301.274.698-69,Pix Enviado,39.51,2026-01-31,11:45:58
2110,549.623.087-00,920.863.174-50,Saque Pix,33.16,2026-01-18,13:37:52
307,047.359.216-99,821.043.657-08,Saque Pix,3.65,2026-01-20,08:02:54
5164,073.142.965-61,106.548.729-02,Pix Enviado,500,2026-01-06,01:15:19
681,342.819.075-05,701.326.548-90,Transferência,14.77,2026-01-24,12:04:18
1029,042.837.195-79,609.357.142-43,Pix Recebido,11.47,2026-01-31,09:41:20
526,304.752.186-71,540.873.916-39,Transferência,17.75,2026-01-04,13:04:15
671,615.093.847-66,059.243.876-74,Pagamento,33.57,2026-01-08,17:55:27
102,856.041.793-10,403.182.657-53,Saque Pix,39.77,2026-01-12,02:42:58
855,810.792.435-50,024.561.793-07,Saque Pix,131.21,2026-01-10,07:10:08
896,296.308.147-22,307.815.642-71,Pix Enviado,75.12,2026-01-26,08:58:20
1609,706.384.125-44,109.867.534-75,Pagamento,10.27,2026-01-04,02:10:46
3908,376.920.158-21,398.615.420-51,Pix Recebido,13.28,2026-01-16,10:35:29
1899,946.572.813-64,302.987.615-21,Transferência,40.59,2026-01-18,23:09:46
1873,637.541.089-48,495.327.081-97,Pix Enviado,18.62,2026-01-28,23:19:51
1802,031.794.582-32,215.084.693-42,Transferência,26.84,2026-01-02,04:31:15
1230,385.614.290-89,513.409.276-16,Pix Recebido,45.16,2026-01-09,21:11:01
832,821.043.657-08,501.936.428-24,Transferência,73.95,2026-01-21,15:13:13
2964,593.106.728-03,605.283.497-83,Pix Enviado,2.01,2026-01-27,14:44:18
3234,659.438.702-29,023.157.896-21,Saque Pix,138.56,2026-01-26,20:49:39
120,059.243.876-74,350.276.184-17,Transferência,81.25,2026-01-26,16:42:54
3991,349.270.618-50,638.721.405-07,Pix Enviado,191.69,2026-01-29,09:45:15
4438,089.647.251-58,543.612.807-62,Transferência,18.17,2026-01-18,21:27:35
3079,932.768.045-65,238.409.176-03,Pix Recebido,12.08,2026-01-21,06:43:01
3294,476.018.539-93,412.350.768-90,Pix Recebido,30.38,2026-01-31,14:01:09
231,695.172.430-06,715.036.498-57,Pagamento,18.03,2026-01-10,10:42:14
144,107.563.284-62,906.432.781-50,Pix Recebido,76.73,2026-01-28,23:46:51
1489,309.821.576-30,657.408.913-10,Pix Recebido,26.89,2026-01-29,01:16:42
647,605.432.978-29,193.674.528-37,Transferência,27.68,2026-01-27,17:04:28
3713,501.936.428-24,630.859.427-00,Saque Pix,20.5,2026-01-04,11:52:57
4534,186.472.509-58,365.182.970-77,Pix Enviado,33.19,2026-01-27,13:27:58
4894,387.596.024-65,369.418.702-22,Pix Enviado,32.09,2026-01-29,11:13:02
4482,635.092.714-16,810.723.956-30,Pagamento,83.59,2026-01-04,00:18:13
2245,427.150.893-41,159.062.437-80,Pix Enviado,30.16,2026-01-29,09:36:02
3309,056.794.832-38,321.075.869-77,Saque Pix,30.46,2026-01-15,13:19:13
1141,341.906.587-66,852.091.463-24,Pix Enviado,12.81,2026-01-16,05:06:18
4208,362.504.978-38,234.165.097-06,Pagamento,163.82,2026-01-03,21:22:32
4944,379.206.814-13,810.723.956-30,Saque Pix,61.73,2026-01-09,20:23:39
4612,523.918.647-28,713.045.682-53,Transferência,1.7,2026-01-11,12:51:00
567,376.920.158-21,384.795.206-47,Saque Pix,38.53,2026-01-27,21:14:55
85,365.182.970-77,815.274.369-00,Pix Recebido,25.53,2026-01-24,06:50:53
1112,543.612.807-62,842.063.951-60,Pagamento,23.46,2026-01-20,15:20:27
1934,873.692.514-46,145.370.268-71,Pagamento,31.47,2026-01-12,13:51:12
512,136.258.904-70,809.352.671-40,Pagamento,105.46,2026-01-11,22:46:58
